id,raw_skills,url
207,"['ai', ' machine learning', ' data science', ' python', ' java', ' linux', ' unix']",https://www.dice.com/jobs/detail/Data-Scientist-Pyramid-Consulting%2C-Inc.-Colorado-Springs-CO-80903/pyrmid/18%26%234544644?icid=sr139-5p&q=%22Data+Scientist%22&l=
208,"['big data', ' algorithms', ' ai', ' predictive analytics', ' distributed computing - big data', ' algorithms', ' ai', ' predictive analytics', ' distributed computing']",https://www.dice.com/jobs/detail/Chief-Data-Scientist-CyberCoders-Nashville-TN-37201/cybercod/LP6%26%234514825101?icid=sr202-7p&q=%22Data+Scientist%22&l=
209,"['bi dashboards', ' microsoft powerbi', ' tableau', ' data science', ' computer science', ' statistics', ' operations research', ' mathematics', ' python', ' r', ' scala', ' sql', ' matlab', ' stanford corenlp', ' nltk', ' spacy', ' pytorch', ' hadoop']",https://www.dice.com/jobs/detail/Data-Scientist-%26%2345-17726-HII%26%2345Mission-Driven-Innovative-Solutions%2C-Inc.-Fairfax-VA-20151/10116608/17726?icid=sr163-6p&q=%22Data+Scientist%22&l=
210,"['python', ' r', ' hadoop', ' nosql', ' hive', ' pig - python', ' r', ' hadoop', ' nosql', ' hive', ' pig']",https://www.dice.com/jobs/detail/Data-Scientist-CyberCoders-Los-Angeles-CA-90001/cybercod/DL2%26%234514705967?icid=sr62-3p&q=%22Data+Scientist%22&l=
211,['fintech exp'],https://www.dice.com/jobs/detail/Data-Scientist-%26%2347-Quantitative-Analyst-VED-Software-Services%2C-Inc.-Boston-MA-02110/vedmi001/638077?icid=sr270-9p&q=%22Data+Scientist%22&l=
212,"['dynamic pricing', ' avionics', ' statistical modelers', ' marketing/advertising analytics', ' machine learning - dynamic pricing', ' avionics', ' statistical modelers', ' marketing/advertising analytics', ' machine learning']",https://www.dice.com/jobs/detail/Data-Scientist-CyberCoders-Lake-Forest-CA-92630/cybercod/PM7%26%234514628161?icid=sr116-4p&q=%22Data+Scientist%22&l=
213,['sql server; unix; x12; epic; cigo; caboodle'],https://www.dice.com/jobs/detail/Data-Architect-Loma-Linda-University-San-Bernardino-CA-92408/10221731/073614?icid=sr394-14p&q=%22Data+Scientist%22&l=
214,['sr data scientist'],https://www.dice.com/jobs/detail/Sr-Data-Scientist-GM-Financial-Arlington-TX-76011/10120555/201833547%26%2345780?icid=sr154-6p&q=%22Data+Scientist%22&l=
215,"['data', ' scientist', ' rwd']",https://www.dice.com/jobs/detail/Data-Scientist-CSI-%28Consultant-Specialists-Inc.%29-South-San-Francisco-CA-94080/10106409/RealWorldData?icid=sr119-4p&q=%22Data+Scientist%22&l=
216,['full relocation package'],https://www.dice.com/jobs/detail/Sr.-Data-Scientist-Crescent-Solutions-Inc-Reno-NV-89521/10210023D/355798?icid=sr215-8p&q=%22Data+Scientist%22&l=
217,['python r scala sql'],https://www.dice.com/jobs/detail/Data-Scientist-GSRINC-San-Francisco-CA-94105/gsr/PM062617?icid=sr106-4p&q=%22Data+Scientist%22&l=
218,"['data science', ' statistics', ' machine learning models', ' deep learning networks', ' python', ' spark', ' pyspark']",https://www.dice.com/jobs/detail/Data-Scientist-%26%2347-Machine-Learning-%26%2347-AI-***-90%26%2345115-%26%2347hr-***-Direct-Client-Projas-Technologies%2C-LLC-South-San-Francisco-CA-94080/10126850/S%26%2345DATA%26%2345ML?icid=sr366-13p&q=%22Data+Scientist%22&l=
219,"['algorithms', ' analyst', ' business requirements', ' management', ' python', ' research', ' software engineer', ' testing']",https://www.dice.com/jobs/detail/Microsoft-Stack-Software-Engineer-ConsultNet%2C-LLC-New-York-NY-10001/cxcnetut/18%26%234502356?icid=sr427-15p&q=%22Data+Scientist%22&l=
220,"['business intelligence', ' business requirements', ' cognos', ' customer service', ' database', ' data modeling', ' development', ' director', ' excel', ' management', ' modeling', ' project', ' project management', ' sas', ' sql', ' sql server', ' testing']",https://www.dice.com/jobs/detail/Director%2C-Data-Analytics-and-Business-Intelligence-Robert-Half-Technology-Basking-Ridge-NJ-07974/rhalfint/02720%26%23450010627427?icid=sr450-15p&q=%22Data+Scientist%22&l=
221,"['civil', ' developer', ' java', ' management', ' perl', ' python', ' recruiter', ' ruby']",https://www.dice.com/jobs/detail/Python-Developer-Prime-Team-Partners%2C-Inc-Seattle-WA-98101/10118781/a0ef4000002nu58AAA?icid=sr413-14p&q=%22Data+Scientist%22&l=
222,"['ms sql', ' python', ' r', ' hadoop', ' aws']",https://www.dice.com/jobs/detail/Data-Scientist-IV-Sears-Hoffman-Estates-IL-60103/10112347/954082BR%26%2345933?icid=sr170-6p&q=%22Data+Scientist%22&l=
223,"['analysis', ' analyst', ' architecture', ' automated', ' database', ' excel', ' java', ' management', ' mathematical', ' modeling', ' programming', ' python', ' release', ' research', ' scientific', ' supply chain', ' supply chain management']",https://www.dice.com/jobs/detail/Statistician%26%2347Data-Scientist-4-%26%2345-Performance-Analyst-Engility-Springfield-VA-20598/10365615/1811835?icid=sr317-11p&q=%22Data+Scientist%22&l=
224,"['big data/hadoop', 'datawarehouse', 'reporting&etl', 'sql', 'data pipelines', '']",https://www.dice.com/jobs/detail/Big-Data-Engineers-KPK-Technologies%2C-Inc-Chicago-IL-60603/10271690/BIG21?icid=sr442-15p&q=%22Data+Scientist%22&l=
226,"['analysis', ' development', ' libraries', ' modeling', ' networks', ' programming', ' python', ' scripts', ' statistical analysis']",https://www.dice.com/jobs/detail/Data-Scientist-Robert-Half-Technology-Quincy-MA-02169/rhalfint/02100%26%23459501522389?icid=sr85-3p&q=%22Data+Scientist%22&l=
227,"['data scientist', 'python', 'pyspark', ' tensorflow', ' spark']",https://www.dice.com/jobs/detail/Data-Scientist-e%26%2345Zest-Solutions%2C-Inc.-Irving-TX-75014/90556710/638835?icid=sr29-1p&q=%22Data+Scientist%22&l=
228,"['ruby on rails', ' sql', ' javascript', ' postgresql', ' aws', ' rest', ' soap - ruby on rails', ' sql', ' javascript', ' postgresql', ' aws', ' rest', ' soap']",https://www.dice.com/jobs/detail/Full-Stack-Developer-%28Ruby-on-Rails%29-CyberCoders-San-Luis-Obispo-CA-93401/cybercod/DM7%26%2345144961328?icid=sr400-14p&q=%22Data+Scientist%22&l=
229,['expertise/experience working on cloud platforms - pivotal cloud foundry and public cloud aws/azure/google cloud.   should have hands on experience configuring and onboarding users including developer'],https://www.dice.com/jobs/detail/Enterprise-Architect-Encore-Consulting-Services-Hartford-CT-06101/10123687/646657?icid=sr443-15p&q=%22Data+Scientist%22&l=
230,"['software engineer - data engineer - sql', ' nosql', ' mongodb', ' hbase', ' cassandra', ' couchbase programming', ' python', ' javascript']",https://www.dice.com/jobs/detail/Software-Engineer-%26%2345-Data-Engineer-IS%26T-Consulting-Group%2C-LLC-Houston-TX-77077/91085791/4060?icid=sr408-14p&q=%22Data+Scientist%22&l=
231,"['agile', ' analyst', ' developer', ' development', ' genetic', ' intern', ' management', ' project', ' security']",https://www.dice.com/jobs/detail/Test-Req-Do-Not-Apply-Capital-Markets-Placement-Minnetonka-MN-55305/10120548/3625_15730802?icid=sr453-16p&q=%22Data+Scientist%22&l=
232,"['algorithms', ' analysis', ' analytical skills', ' data mining', ' data modeling', ' development', ' java', ' linux', ' modeling', ' perl', ' physics', ' programming', ' sql', ' testing', ' unix', ' xml']",https://www.dice.com/jobs/detail/Data-Scientist-Robert-Half-Technology-Houston-TX-77072/rhalfint/04130%26%23450010517055?icid=sr74-3p&q=%22Data+Scientist%22&l=
233,"['.net', ' algorithms', ' analysis', ' asp', ' asp.net', ' automated', ' c#', ' css', ' data analysis', ' database', ' data collection', ' development', ' jquery', ' management', ' mathematical', ' modeling', ' oracle', ' programming', ' python', ' sas', ' ups', ' validation']",https://www.dice.com/jobs/detail/Data-Scientist-%26%2345-Senior-Leidos-Bethesda--/SCNCAPI2/TR%26%2345658262?icid=sr190-7p&q=%22Data+Scientist%22&l=
234,"['phd required', ' hadoop', ' hive', ' spark', ' qlikview']",https://www.dice.com/jobs/detail/Data-Scientist-Modelling-Systems-Technology-Group-Inc.-%28STG%29-Dearborn-MI-48126/10124418/dataSciMod?icid=sr262-9p&q=%22Data+Scientist%22&l=
235,"['machine learning', ' data science', ' software development', ' python', ' sql', ' algorithms', ' ecommerce', ' ai']",https://www.dice.com/jobs/detail/Senior-Machine-Learning-Engineer-Ianuly-Talent-Accelerators-Seattle-WA-98104/91073932/605614?icid=sr409-14p&q=%22Data+Scientist%22&l=
236,[''],https://www.dice.com/jobs/detail/Junior-Data-Scientist-Pixalate%2C-Inc.-Playa-Vista-CA-90066/90823961/job_20180929014709_CNTSGKASU55ZFDWK?icid=sr159-6p&q=%22Data+Scientist%22&l=
237,"['ms in statistics or analytics', ' programming in r', ' sas or pytho']",https://www.dice.com/jobs/detail/Data-Scientist-KMM-Technologies%2C-Inc-Greensboro-NC-27401/10244996/647778?icid=sr140-5p&q=%22Data+Scientist%22&l=
238,"['architecture', ' data collection', ' git', ' hadoop', ' http', ' python', ' scientific', ' scrum', ' sql']",https://www.dice.com/jobs/detail/Data-Scientist-The-Judge-Group-Irving-TX-75014/cxjudgpa/582980?icid=sr144-5p&q=%22Data+Scientist%22&l=
239,"['agile', ' algorithms', ' analysis', ' architecture', ' database', ' data mining', ' development', ' hadoop', ' html', ' java', ' middleware', ' modeling', ' mongodb', ' mysql', ' mysql', ' physics', ' programming', ' project', ' python', ' quality assurance', ' research', ' sql', ' sql server', ' statistical analysis', ' supply chain']",https://www.dice.com/jobs/detail/Data-Scientist-C.H.-Robinson-Worldwide-Eden-Prairie-MN-55343/10115901/10099?icid=sr19-1p&q=%22Data+Scientist%22&l=
240,"['python', ' data modelling', ' predictive model']",https://www.dice.com/jobs/detail/Data-Scientist%2C-MN-%26%2345-Direct-Client-Need-Javen-Technologies%2C-Inc-Richfield-MN-55423/10334594/632072?icid=sr354-12p&q=%22Data+Scientist%22&l=
241,[''],https://www.dice.com/jobs/detail/Data-Scientist-Tranzeal%2C-Inc.-Seattle-WA-98102/10439527/657324?icid=sr99-4p&q=%22Data+Scientist%22&l=
242,"['data analytics', ' python or r']",https://www.dice.com/jobs/detail/Data-Scientist-%26%2345-Data-Science-Core-BlackRock-New-York-NY-10055/10114248/R181668?icid=sr278-10p&q=%22Data+Scientist%22&l=
243,"['algorithms', ' programming', ' python', ' research', ' sql']",https://www.dice.com/jobs/detail/Data-Scientist-Agoda-Services-Tel-Aviv--/90674169/1227658?icid=sr10-1p&q=%22Data+Scientist%22&l=
244,"['analysis', ' c++', ' development', ' java', ' project', ' python', ' research', ' sas', ' statistical analysis']",https://www.dice.com/jobs/detail/Data-Scientist-Robert-Half-Technology-Spartanburg-SC-29303/rhalfint/03230%26%23450010663609?icid=sr73-3p&q=%22Data+Scientist%22&l=
245,"['ms/phd', ' sql', ' python', ' numpy', ' scipy', ' mapreduce', ' neural']",https://www.dice.com/jobs/detail/Senior-Data-Scientist-Onstak-Inc.-San-Jose-CA-95196/90887911/6870?icid=sr249-9p&q=%22Data+Scientist%22&l=
246,[''],https://www.dice.com/jobs/detail/Data-Engineer%2C-Data-Intelligence-Engineering-Harvey-Nash%2C-Inc-Yonkers-NY-10703/esi/419%26%23451?icid=sr417-14p&q=%22Data+Scientist%22&l=
247,['data scientist'],https://www.dice.com/jobs/detail/Data-Scientist-Brooksource-Denver-CO-80045/10110651/JO180989016%26%2345462?icid=sr54-2p&q=%22Data+Scientist%22&l=
248,"['experience with nlp technologies/data science in a clinical background', 'experience with nlp technologies/data science in a clinical background', 'expert level understanding of the umls']",https://www.dice.com/jobs/detail/Natural-Language-Processing-%28NLP%29-Senior-Architect-%26%2347-Sr.-Data-Scienti-Omm-IT-Solutions-Baltimore-MD-21201/90934554/616380?icid=sr444-15p&q=%22Data+Scientist%22&l=
249,"['management', ' risk management']",https://www.dice.com/jobs/detail/Junior-Data-Scientist-IBG%2C-LLC-Budapest--/10340106/1831?icid=sr175-6p&q=%22Data+Scientist%22&l=
250,"['machine learning', ' data science', ' tensor flow', ' cnn', ' rnn', ' nlp']",https://www.dice.com/jobs/detail/Data-Scientist-TEKHiring-Sunnyvale-CA-94085/90993822/627169?icid=sr126-5p&q=%22Data+Scientist%22&l=
251,['lead data scientist - high growth startup - nyc - 160k+'],https://www.dice.com/jobs/detail/Lead-Data-Scientist-%26%2345-High-Growth-Startup-%26%2345-NYC-%26%2345-160k%2B-Twenty-Recruitment-Brooklyn-NY-11225/10514056/BBBH19332%26%2345801?icid=sr343-12p&q=%22Data+Scientist%22&l=
252,"['python', ' tensorflow', ' c#', ' r', ' keras', ' rdbms - python', ' tensorflow', ' c#', ' r', ' keras', ' rdbms']",https://www.dice.com/jobs/detail/Senior-Financial-Data-Scientist-CyberCoders-Washington-DC-20001/cybercod/SW3%26%234514876581?icid=sr208-7p&q=%22Data+Scientist%22&l=
253,"['algorithms', ' analysis', ' data analysis', ' data mining', ' excel', ' git', ' management', ' modeling', ' powerpoint', ' programming', ' project', ' python', ' research', ' sas', ' sales', ' shell scripting', ' sql', ' supervision', ' unix', ' version control']",https://www.dice.com/jobs/detail/Data-Scientist-comScore-New-York-NY-10001/10117623/3708?icid=sr6-1p&q=%22Data+Scientist%22&l=
254,"['agile', ' analysis', ' database', ' manager', ' olap', ' programming', ' python', ' research', ' scrum', ' sql']",https://www.dice.com/jobs/detail/Data-Product-Manager-Modis-Chicago-IL-60606/cxmodoak1/US_EN_6_914752_1023348?icid=sr385-13p&q=%22Data+Scientist%22&l=
255,"['big data', ' hadoop', ' machine learning']",https://www.dice.com/jobs/detail/DATA-SCIENTIST-Jack-Richman-%26-Associates-%26%2347-JRA-Consulting-Miami-FL-33131/10111611/655659?icid=sr93-4p&q=%22Data+Scientist%22&l=
256,"['big data', ' adtech', ' hadoop', ' scala', ' spark - big data', ' adtech', ' hadoop', ' scala', ' spark']",https://www.dice.com/jobs/detail/Data-Engineer-CyberCoders-Jersey-City-NJ-07097/cybercod/PM6%26%234514498341?icid=sr399-14p&q=%22Data+Scientist%22&l=
257,"['algorithms', ' analysis', ' artificial intelligence', ' automated', ' modeling', ' project', ' security', ' statistical analysis', ' testing']",https://www.dice.com/jobs/detail/Data-Scientist-%28Senior%29-Leidos-Reston--/SCNCAPI2/TR%26%2345661244?icid=sr177-6p&q=%22Data+Scientist%22&l=
258,['data scientist'],https://www.dice.com/jobs/detail/Data-Scientist-Thoughtwave-Software-and-Solutions-San-Francisco-CA-94101/10334366/2018%26%23456321?icid=sr52-2p&q=%22Data+Scientist%22&l=
259,"['algorithms', ' analysis', ' analytical skills', ' artificial intelligence', ' business intelligence', ' data analysis', ' excel', ' management', ' microsoft excel', ' modeling', ' programming', ' python', ' research', ' sas', ' scripts', ' sql', ' tibco', ' vba', ' visual basic']",https://www.dice.com/jobs/detail/Data-Analytics-Specialist%2C-Mid-Booz-Allen-Hamilton-Falls-Church-VA-20598/booz/J3N67F6TPDHLWGSGHLK?icid=sr431-15p&q=%22Data+Scientist%22&l=
260,"['r', ' sas', ' spss', ' stata', ' data mining', ' machine learning', ' biostatistics - r', ' sas', ' spss', ' stata', ' data mining', ' machine learning', ' biostatistics']",https://www.dice.com/jobs/detail/Lead-Data-Scientist-CyberCoders-Pasadena-CA-91101/cybercod/PM6%26%234514673841?icid=sr212-8p&q=%22Data+Scientist%22&l=
261,"['algorithms', ' architecture', ' automated', ' consulting', ' database', ' development', ' java', ' jenkins', ' python', ' research', ' scripts']",https://www.dice.com/jobs/detail/Machine-Learning-Data-Engineer-Capital-Markets-Placement-Tysons-Corner-VA-22102/10120548/3625_15501924?icid=sr436-15p&q=%22Data+Scientist%22&l=
262,"['modeling', ' statistical analysis and data driven insights', ' r', ' python', ' sas ', ' logistic regression', ' clustering ', ' chaid', ' random forests', ' svm', ' naive bayes classifier', ' neural network.']",https://www.dice.com/jobs/detail/Data-Scientist-Wipro-Ltd.-Redmond-WA-98033/10110759/295217?icid=sr70-3p&q=%22Data+Scientist%22&l=
263,"['algorithms', ' analysis', ' data modeling', ' development', ' embedded', ' hadoop', ' http', ' java', ' modeling', ' oop', ' python', ' research', ' sas', ' sql', ' wireless']",https://www.dice.com/jobs/detail/Data-Scientist-Asurion-LLC-Nashville-TN-37201/10106849/pro01020?icid=sr23-1p&q=%22Data+Scientist%22&l=
264,"['erwin r7.0', ' microsoft azure', ' java', ' azure sql data warehouse', ' sql server', ' machine learning (aml)python', ' integration service (ssis)', ' analysis service (ssas)', ' reporting service (ssrs)', ' data science']",https://www.dice.com/jobs/detail/data-scientist-3D-Staffing-LLC.-Tampa-FL-33601/91013780/660658?icid=sr123-5p&q=%22Data+Scientist%22&l=
265,"['data scientist', ' machine learning', ' python']",https://www.dice.com/jobs/detail/Sr.-Data-Scientist-INFOMATICS-Creve-Coeur-MO-63141/10109948/605925?icid=sr243-9p&q=%22Data+Scientist%22&l=
266,"['r', ' python', ' javascript', ' c', ' java', ' sql', ' data scientist', ' machine learning', ' data engineer', ' hadoop', ' hive', ' snowflake', ' pig', ' scala', ' pyspark']",https://www.dice.com/jobs/detail/Data-Engineer-%28Spark%2C-Java%2C-Kafka%29-Contract-or-FTE-200K-Projas-Technologies%2C-LLC-Sunnyvale-CA-94089/10126850/DATA%26%2345ENGINEER?icid=sr375-13p&q=%22Data+Scientist%22&l=
267,"['sas', ' r', ' predictive analytics', ' statistics', ' statistical diagnostics of models', ' model building', ' large data sets', ' sql', ' python', ' regression/logistic regression - sas', ' r', ' predictive analytics', ' statistics', ' statistical diagnostics of models', ' model building', ' large data sets', ' sql', ' python', ' regression/logistic regression']",https://www.dice.com/jobs/detail/Manager-Data-Science-CyberCoders-Woodland-Hills-CA-91364/cybercod/MR%26%234514878261?icid=sr449-15p&q=%22Data+Scientist%22&l=
268,"['python', ' data science']",https://www.dice.com/jobs/detail/Data-Scientist-Matlen-Silver-Charlotte-NC-28202/10113579/640601?icid=sr39-2p&q=%22Data+Scientist%22&l=
269,"['r', ' python', ' hadoop', ' hive', ' pricing', ' underwriting', ' marketing', ' distribution', ' claims', ' operations - r', ' python', ' hadoop', ' hive', ' pricing', ' underwriting', ' marketing', ' distribution', ' claims', ' operations']",https://www.dice.com/jobs/detail/Lead-Data-Scientist-CyberCoders-New-York-NY-10001/cybercod/GK2%26%234514832271?icid=sr221-8p&q=%22Data+Scientist%22&l=
270,"['big data', ' bigdata', ' hadoop', ' mllib', ' scala', ' machine learning', ' nlp']",https://www.dice.com/jobs/detail/Big-Data-Scientist-Omm-IT-Solutions-Baltimore-MD-21244/90934554/BDSHLS2?icid=sr260-9p&q=%22Data+Scientist%22&l=
271,"['access', ' database', ' etl', ' olap', ' power bi', ' data scientist', ' dax', ' microsoft', ' excel']",https://www.dice.com/jobs/detail/Database-Programmer-GDH-Consulting-Houston%2C-Tx-TX-77002/10112156/GDH_56051%26%2345260?icid=sr373-13p&q=%22Data+Scientist%22&l=
272,['python and ('],https://www.dice.com/jobs/detail/Data-Scientist-InfoVision%2C-Inc.-Colorado-Springs-CO-80901/infotx/654889?icid=sr136-5p&q=%22Data+Scientist%22&l=
273,"['agile', ' algorithms', ' analysis', ' automated', ' consulting', ' data analysis', ' data mining', ' http', ' matlab', ' networks', ' testing']",https://www.dice.com/jobs/detail/Data-Scientist-Eliassen-Group-Rockville-MD-20847/cxelisen/311284?icid=sr109-4p&q=%22Data+Scientist%22&l=
274,"['supply chain', 'strategic planning ', 'data analysis', 'reporting ', '\t financial', ' operating', 'marketing', '\t spend analysis', ' trend analysis', ' data mining', '\t ad hoc reporting', 'supplier campaign tracking', ' \t small business']",https://www.dice.com/jobs/detail/Supply-Chain-Support-VIVA-USA-INC-Houston-TX-77024/vivausa/LSTXSC362?icid=sr452-16p&q=%22Data+Scientist%22&l=
275,"['experience using statistical computer languages (r', ' python', ' slq', ' etc.) to manipulate data and draw insights from large data sets.']",https://www.dice.com/jobs/detail/Data-Scientist-%28data-engineer%29-Acclaim-Systems-Alpharetta-GA-30005/acclaim/acck%26%2345GA%26%2345Data?icid=sr301-11p&q=%22Data+Scientist%22&l=
276,"['data analytics', ' data sciences', ' mathematics', ' statistics or data modeling']",https://www.dice.com/jobs/detail/Data-Scientist-Walkwater-Technologies-Kirkland-WA-98033/10463523/592493?icid=sr145-5p&q=%22Data+Scientist%22&l=
277,"['analysis', ' analytical', ' data mining', ' director', ' excel', ' it', ' mathematical', ' programming', ' python', ' sas', ' sql', ' vba']",https://www.dice.com/jobs/detail/Director-of-Data-Science-%26%2347-Analytics-Kforce-Inc.-Phoenix-AZ-85034/kforcecx/ITWQG1762759?icid=sr414-14p&q=%22Data+Scientist%22&l=
278,"['machine learning', ' deep learning', ' tensorflow', ' nlp', ' image processing']",https://www.dice.com/jobs/detail/Data-Scientist-Colaberry-Inc.-Charlotte-NC-28201/90940927/632162?icid=sr24-1p&q=%22Data+Scientist%22&l=
279,"['data', ' scientist', ' rwd']",https://www.dice.com/jobs/detail/Data-Scientist-CSI-%28Consultant-Specialists-Inc.%29-South-San-Francisco-CA-94080/10106409/RealWorldData?icid=sr122-5p&q=%22Data+Scientist%22&l=
280,['must have skills:  data science  python  sas'],https://www.dice.com/jobs/detail/Data-Scientist-Consultant-Vedainfo-Inc.-Atlanta-GA-30301/10285916/660961?icid=sr302-11p&q=%22Data+Scientist%22&l=
281,"['algorithm', ' analysis', ' consulting', ' database', ' data mining', ' development', ' management', ' metrics', ' modeling', ' physics', ' programming', ' python', ' research', ' risk management', ' sql', ' statistical analysis', ' testing']",https://www.dice.com/jobs/detail/Application-Architect-V-Mitchell-Martin-Charlotte-NC-28201/mitchmar1/MITCA000J19533?icid=sr445-15p&q=%22Data+Scientist%22&l=
282,[''],https://www.dice.com/jobs/detail/Data-Scientist-People-Force-Consulting-Inc-Denver-CO-80014/90938791/650963?icid=sr151-6p&q=%22Data+Scientist%22&l=
283,"['machine learning and statistical modeling techniques', ' python', ' r', ' or other scripting languages', ' (toolkits like pandas', ' numpy', ' etc.) gcp or other cloud platforms']",https://www.dice.com/jobs/detail/Sr-Data-Scientist-Sullivan-and-Cogliano-Waltham-MA-02452/10107697/37343?icid=sr229-8p&q=%22Data+Scientist%22&l=
284,['1. python 2. nlp 3. deep learning'],https://www.dice.com/jobs/detail/Data-Scientist-Silverlink-Technologies-LLC-San-Jose-CA-95134/10412304/660566?icid=sr112-4p&q=%22Data+Scientist%22&l=
285,"['kafka', ' spark', ' presto - kafka', ' spark', ' presto']",https://www.dice.com/jobs/detail/Data-Scientist-CyberCoders-Bethesda-MD-20810/cybercod/JG8%26%234514855741?icid=sr72-3p&q=%22Data+Scientist%22&l=
286,['chief data scientist'],https://www.dice.com/jobs/detail/Chief-Data-Scientist-Intelletec-LLC-New-York-City-NY-10004/90907234/619759?icid=sr183-7p&q=%22Data+Scientist%22&l=
287,['sql tableau marketing analysis'],https://www.dice.com/jobs/detail/Data-Scientist-%26%2347-Analyst-BIS-Consulting-Inc.-Research-Triangle-Park-NC-27711/RTL432449/DSrtp?icid=sr264-9p&q=%22Data+Scientist%22&l=
288,"['s3', ' redshift', ' etl', ' sql', ' aws', 'ec2', ' emr', ' rds', 'bigdata']",https://www.dice.com/jobs/detail/Data-Engineer-%40-NY-ACI-Infotech-New-York-NY-10003/10342460/636029?icid=sr423-15p&q=%22Data+Scientist%22&l=
289,"['data analyst', ' data engineer', ' data scientist', '']",https://www.dice.com/jobs/detail/Data-Analyst-Atrilogy-Solutions-Group%2C-Inc.-Anaheim-CA-92805/atrilogy/660627?icid=sr369-13p&q=%22Data+Scientist%22&l=
290,"['data analytics', ' data mining', ' data modeling and hypothesis generation', ' sap isu', ' crm', ' business objects']",https://www.dice.com/jobs/detail/Data-Scientist-w-SAP-IS%26%2345U-Systems-Technology-Group-Inc.-%28STG%29-Detroit-MI-48268/10124418/Sci_SAPISU?icid=sr298-10p&q=%22Data+Scientist%22&l=
291,['data analyst and capacity and visualization and sql and azure'],https://www.dice.com/jobs/detail/Data-Scientist-Xoriant-Corporation-Kirkland-WA-98033/xorca001/196535?icid=sr125-5p&q=%22Data+Scientist%22&l=
292,"['python', ' sql', ' machine learning']",https://www.dice.com/jobs/detail/Data-Scientist-With-Python-Kavi-Software-Atlanta-GA-30354/10119154/PD0003?icid=sr265-9p&q=%22Data+Scientist%22&l=
293,"['agile', ' analysis', ' business objects', ' c++', ' cognos', ' consulting', ' data mining', ' development', ' excel', ' html', ' http', ' javascript', ' jquery', ' libraries', ' microstrategy', ' modeling', ' oracle', ' postgresql', ' project', ' python', ' recruiter', ' research', ' sql', ' supervision', ' ux', ' visual basic']",https://www.dice.com/jobs/detail/Senior-Data-Scientist-Deloitte-Arlington-VA-22201/10106525/E19ROSCSRCSSS027%26%2345HC?icid=sr157-6p&q=%22Data+Scientist%22&l=
294,['r required; python & spark | data mining | data mining expertise: sql required; machine learning | hadoop framework'],https://www.dice.com/jobs/detail/Data-Scientist-WinMax-Systems-Corporation-Dallas-TX-75227/10120741/535192?icid=sr148-5p&q=%22Data+Scientist%22&l=
295,"['analysis', ' development', ' ms office', ' project', ' python', ' sql']",https://www.dice.com/jobs/detail/Data-Scientist-Sr.-Lead-Capital-Markets-Placement-Los-Angeles-CA-90001/10120548/3625_15514213?icid=sr239-8p&q=%22Data+Scientist%22&l=
296,"['algorithms', ' analysis', ' data analysis', ' database', ' data mining', ' development', ' excel', ' foundation', ' hadoop', ' hardware', ' java', ' lifecycle', ' modeling', ' ms office', ' networks', ' nosql', ' process reengineering', ' project', ' python', ' reengineering', ' sql', ' supervision', ' ups']",https://www.dice.com/jobs/detail/Data-Scientist-UPS-Wayne-NJ-07470/10120942A/170671?icid=sr17-1p&q=%22Data+Scientist%22&l=
297,[''],https://www.dice.com/jobs/detail/Data-Scientist-S%26P-Global-Ratings-New-York-NY-10001/RTX14fecf/242428?icid=sr8-1p&q=%22Data+Scientist%22&l=
298,"['analysis', ' data warehouse', ' development', ' iterative', ' iterative development', ' modeling', ' physics', ' python', ' research', ' sql', ' statistical analysis']",https://www.dice.com/jobs/detail/Senior-Data-Scientist%2C-Finance-Regis-Corporation-Minneapolis-MN-55401/10122923/2018%26%234539094?icid=sr169-6p&q=%22Data+Scientist%22&l=
299,"['data scientist', ' critical thinking', ' python', ' phd', ' structured', ' redshift - data scientist', ' critical thinking', ' python', ' phd', ' structured', ' redshift']",https://www.dice.com/jobs/detail/Data-Scientist-CyberCoders-Berkeley-CA-94701/cybercod/SM1%26%234514616911?icid=sr41-2p&q=%22Data+Scientist%22&l=
300,"['data science python', ' model development experience', '  supply chain forecasting', ' machine learning jda software']",https://www.dice.com/jobs/detail/Data-Scientist%26%2345Supply-Chain-Pegasus-Knowledge-Solutions-Chicago-IL-60631/10110049/REQ%26%23452518?icid=sr266-9p&q=%22Data+Scientist%22&l=
301,"['algorithms', ' analysis', ' automated', ' data analysis', ' modeling', ' programming', ' sgml']",https://www.dice.com/jobs/detail/Data-Scientist-Engility-Springfield-VA-20598/10365615/185996?icid=sr7-1p&q=%22Data+Scientist%22&l=
302,"['programming in r', ' sas or python']",https://www.dice.com/jobs/detail/Data-Scientist-Anveta-Inc-Greensboro-NC-27401/10312854/646269?icid=sr130-5p&q=%22Data+Scientist%22&l=
303,"['machine learning', ' ai & cognitive technology', ' nlp and text analytics', ' numerical optimization', ' stochastic simulation', ' and behavioral modeling and simulation for bfs/retail']",https://www.dice.com/jobs/detail/Data-Scientist-Tephra-Inc.-New-York-NY-10027/10462853/Neel_DS?icid=sr92-4p&q=%22Data+Scientist%22&l=
304,"['biostatistics', ' data mining', ' nlp', ' machine learning', ' python', ' java or c++']",https://www.dice.com/jobs/detail/Clinical-Data-Scientist-Sage-IT-Inc-Canton-MI-48188/10120222/609253?icid=sr256-9p&q=%22Data+Scientist%22&l=
